target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_Low,P_IM,spike,0.125,92,1,0.02,300,6.0995594652476015,6.71746800395083,-5.586127227366494e+28,0.06805283217701609,3.6500438016068,3.650678148182271,27.48016564208359,-21.833445598673336,1.8755135463103731,41.20059702440917
MF_IA,MF_IA_Low,P_IM,spike,0.15,93,1,0.02,300,6.092227450529382,6.670283285105914,-5.507926891737703e+28,-0.35034323723645816,4.0408986667806825,4.056057497011996,31.204577729206164,-26.74036319275558,-2.871705037414725,41.385369160859995
MF_IA,MF_IA_Low,P_IM,spike,0.175,94,1,0.02,300,6.331435664991027,7.742791600111881,-7.421552264818577e+28,0.05600349682261992,5.198729541505049,5.199031182573698,40.93631469442528,-31.456073308426767,2.686492683240514,48.10594364289026
MF_IA,MF_IA_Low,P_IM,spike,0.2,95,1,0.02,300,6.373919259275744,7.936091696804862,-7.79673842392467e+28,-0.12305389892360741,5.79470891814613,5.796015330214594,45.88617243290736,-36.94968160021534,0.0005201091136511119,47.17976827802707
MF_IA,MF_IA_Low,P_IM,spike,0.225,96,1,0.02,300,6.4929333998669545,8.535424881930915,-9.018823731227738e+28,-0.182395064027538,6.589122502665815,6.591646479789298,52.974976544318565,-42.85486543025445,-0.06742111146606969,48.72568812172828
MF_IA,MF_IA_Low,P_IM,spike,0.25,97,1,0.02,300,6.618159961026453,9.243600411905483,-1.0577473264361563e+29,-0.2270502545195912,7.484521817783556,7.487964921055353,62.23271503572613,-48.357563868583554,0.5440599076832661,51.41900028717578
MF_IA,MF_IA_Low,P_IM,spike,0.275,98,1,0.02,300,6.74542744732074,9.99634674075557,-1.2370357013260963e+29,-0.19514887527521466,8.460286863455353,8.462537261098259,73.2967679934477,-53.094298926244335,1.1041759760671674,53.79552656931544
MF_IA,MF_IA_Low,P_IM,spike,0.3,99,1,0.02,300,7.094207862224454,12.098919525508098,-1.8121443358120902e+29,0.5662460937973518,10.427589126043351,10.442952150628589,80.80263665878277,-58.22039754845167,4.701325052042178,51.29451306779284
MF_IA,MF_IA_Low,P_IM,spike,0.35,100,1,0.02,300,7.36441776669581,13.83525862008054,-2.3695952643954863e+29,0.860438612186515,12.302307885425362,12.332361246458056,96.60337257291167,-67.70069651715636,4.823537637067343,52.09601148818756
MF_IA,MF_IA_Low,P_IM,spike,0.4,101,1,0.02,300,7.469277637136479,14.577254411323977,-2.6305773512874027e+29,0.16405190242214207,13.330885720108304,13.331895105695807,108.46471214031078,-78.33704570432047,3.246415775020441,53.87899293742118
MF_IA,MF_IA_Low,EGR_Rate,spike,0.0125,102,1,0.02,300,5.737225168425016,5.7388683283449975,-4.077107201358792e+28,0.02944197255474516,0.48427088759197284,0.48516504647081854,1.5919654355316766,-1.3214819001435671,-0.04448863981765226,3.068702756870811
MF_IA,MF_IA_Low,EGR_Rate,spike,0.02,103,1,0.02,300,5.732311704428648,5.736022801933267,-4.0730650664472225e+28,-0.0345794927012156,0.5702067641773797,0.5712543174708715,2.264859570708154,-1.8975507031224765,0.14189649902269613,4.289389020864413
MF_IA,MF_IA_Low,EGR_Rate,spike,0.0275,104,1,0.02,300,5.733145746276764,5.739228207997035,-4.077618561383998e+28,-0.0014259434908079052,0.6067762768636916,0.6067779523675876,2.822236197303141,-2.1982596722804715,0.2653882953164921,5.758963064171521
MF_IA,MF_IA_Low,EGR_Rate,spike,0.035,105,1,0.02,300,5.749123159428382,5.758532503974636,-4.1050954050908115e+28,0.01243394852390774,0.5932217980758322,0.5933520917534703,2.3664601373715755,-2.089498000849858,0.4026793290829625,5.040818865225533
MF_IA,MF_IA_Low,EGR_Rate,spike,0.0425,106,1,0.02,300,5.6994343354365595,5.710900589372291,-4.03746537187517e+28,-0.01308479883548273,0.6711092110301171,0.6712367578507834,3.1893211222251807,-3.17592743022351,-0.7140850885861849,7.419283807361177
MF_IA,MF_IA_Low,EGR_Rate,spike,0.05,107,1,0.02,300,5.716588967600225,5.733346088884398,-4.069264564607576e+28,0.053007819046829545,0.6896743510231484,0.6917084207520553,3.792939227851946,-3.400889958940297,-0.14043202183035153,12.050900687151731
MF_IA,MF_IA_Low,EGR_Rate,spike,0.0625,108,1,0.02,300,5.688290381438231,5.711506174297627,-4.038321684382496e+28,-0.0041685334032924475,0.7454271286852693,0.7454387841068504,2.989689537033314,-4.544329244403514,-2.176630256372279,15.016138507468519
MF_IA,MF_IA_Low,EGR_Rate,spike,0.075,109,1,0.02,300,5.744126405547167,5.783690405483974,-4.141042473628718e+28,-0.0015323294095378514,0.8811853380233936,0.8811866703376884,5.65947143223292,-4.391729218467049,1.4368330352927396,20.51858194436789
MF_IA,MF_IA_Low,EGR_Rate,spike,0.0875,110,1,0.02,300,5.817944547101107,5.877936525870153,-4.277099894811937e+28,0.06580180182587943,0.9385731155352539,0.94087691561069,6.425094100153558,-3.8616188946805323,3.9040375740315754,28.40590042129236
MF_IA,MF_IA_Low,EGR_Rate,spike,0.1,111,1,0.02,300,5.704748727212439,5.76695930697428,-4.117118656195921e+28,-0.05185846802215186,1.0159989046552964,1.0173215199563836,7.54709129252592,-5.800708089067484,0.29372446397433033,29.379475628653296
MF_IA,MF_IA_Low,EGR_Rate,spike,0.125,112,1,0.02,300,5.8069237755271335,5.906588845741465,-4.318899434235782e+28,0.07994344734311179,1.2143748653146746,1.21700339698833,8.945061374455122,-6.77047632092615,3.3465869473152776,36.34343377026543
MF_IA,MF_IA_Low,EGR_Rate,spike,0.15,113,1,0.02,300,5.730585248140798,5.819755480346655,-4.19284768249161e+28,-0.007607961255504657,1.2012166267189603,1.2012407191652068,10.049791773701259,-6.576494193816643,1.9666153793962728,41.013696473988
MF_IA,MF_IA_Low,EGR_Rate,spike,0.175,114,1,0.02,300,5.802904274734657,5.941333155592435,-4.369858972656052e+28,0.0846424325606506,1.4955714741977708,1.497964744519669,12.778694041796314,-7.004359527237796,4.534706459048181,49.46529800695397
MF_IA,MF_IA_Low,EGR_Rate,spike,0.2,115,1,0.02,300,5.822071706358013,5.994181378303638,-4.447944606915883e+28,0.12845958227733945,1.6144771775044808,1.6195797050351375,14.477889595040438,-7.1611633124372815,5.463475762750579,55.645389971744734
MF_IA,MF_IA_Low,EGR_Rate,spike,0.225,116,1,0.02,300,5.907091513513656,6.174018690383895,-4.718842579213425e+28,0.1387225060842716,1.9218257595068948,1.9268259349506778,15.548952841238304,-7.803072808390482,5.918734858098813,51.83137542703412
MF_IA,MF_IA_Low,EGR_Rate,spike,0.25,117,1,0.02,300,5.812406696392831,6.002289076157055,-4.459985276925164e+28,-0.0057476721175476085,1.8101302513417898,1.810139376555701,17.50016936884407,-8.882240207591906,4.389473230421162,63.243328815454056
MF_IA,MF_IA_Low,EGR_Rate,spike,0.275,118,1,0.02,300,5.945768283296257,6.353697733407448,-4.997498932817051e+28,0.09484567957050614,2.5524030115300236,2.5541646063244876,23.544586863088227,-10.718805218774833,6.359859706352745,65.61097080010319
MF_IA,MF_IA_Low,EGR_Rate,spike,0.3,119,1,0.02,300,6.021836206058095,6.611386948410395,-5.411090056937307e+28,0.11675071230111636,3.120121212342197,3.122304775086916,28.22846666828093,-13.914501893443457,6.131406022527645,65.11301396084038
MF_IA,MF_IA_Low,EGR_Rate,spike,0.35,120,1,0.02,300,6.1754601992172775,7.1974928382301115,-6.4130125908537355e+28,0.15861514197343277,4.158599757851185,4.161623566501803,36.392184655899996,-20.58021620333443,5.351402510958268,61.75938834431191
MF_IA,MF_IA_Low,EGR_Rate,spike,0.4,121,1,0.02,300,6.244481281877857,7.498267007350732,-6.9601950812838065e+28,-0.02680661233909954,4.9136005134354095,4.913673635895838,47.32115235819725,-27.376954519050173,3.843691635244098,66.93797068828867
